#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2225: Mark Twain HS, MO
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration  Base Data  Measurement Units  Sensor Depth  Element Code  Description                       
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -2            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -4            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -8            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -20           SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -40           SMS           Percent volumetric soil moisture  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mark Twain Hs (2225) 
# Missouri  SCAN Site - 730 ft
# Reporting Frequency: Hourly; Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# As of: Jan 24, 2019 8:12:16 PM GMT-08:00
#
Date,Mark Twain HS (2225) Soil Moisture Percent -2in (pct),Mark Twain HS (2225) Soil Moisture Percent -4in (pct),Mark Twain HS (2225) Soil Moisture Percent -8in (pct),Mark Twain HS (2225) Soil Moisture Percent -20in (pct),Mark Twain HS (2225) Soil Moisture Percent -40in (pct)
2018-06-02 03:00,20.5,22.7,17.6,46.3,42.6
2018-06-02 04:00,20.8,22.2,17.0,46.3,42.3
2018-06-02 05:00,20.3,22.3,17.4,46.3,42.3
2018-06-02 06:00,20.4,22.5,17.3,46.3,42.3
2018-06-02 07:00,20.6,22.2,17.5,46.3,42.6
2018-06-02 08:00,28.3,22.1,17.2,46.3,42.3
2018-06-02 09:00,26.8,22.4,17.4,46.3,42.3
2018-06-02 10:00,26.4,22.0,17.4,46.3,42.3
2018-06-02 11:00,26.0,22.0,17.3,46.3,42.3
2018-06-02 12:00,25.8,22.0,17.2,46.1,42.6
2018-06-02 13:00,25.7,22.4,16.8,48.2,42.3
2018-06-02 14:00,25.6,22.1,16.8,46.3,41.5
2018-06-02 15:00,25.4,22.2,17.3,46.3,42.3
2018-06-02 16:00,25.3,22.7,17.3,46.3,42.3
2018-06-02 17:00,24.9,22.4,17.4,46.3,42.3
2018-06-02 18:00,24.6,22.4,17.4,46.3,42.3
2018-06-02 19:00,24.6,22.4,17.4,46.3,41.8
2018-06-02 20:00,24.3,22.5,17.4,46.3,42.3
2018-06-02 21:00,24.3,22.6,17.4,46.2,42.3
2018-06-02 22:00,23.9,22.1,17.0,46.2,42.3
2018-06-02 23:00,24.1,22.7,17.0,46.2,41.8
2018-06-03 00:00,23.6,22.4,17.0,46.2,41.8
2018-06-03 01:00,23.3,22.5,17.1,46.2,41.8
2018-06-03 02:00,23.5,22.2,17.1,46.2,41.8
2018-06-03 03:00,23.5,22.5,17.2,46.2,41.8
2018-06-03 04:00,23.1,22.0,17.1,46.2,42.8
2018-06-03 05:00,23.3,22.2,17.1,46.2,41.8
2018-06-03 06:00,23.2,21.8,17.1,46.1,41.8
2018-06-03 07:00,23.1,21.9,17.4,45.7,42.0
2018-06-03 08:00,22.8,22.1,17.0,45.0,41.8
2018-06-03 09:00,23.2,22.5,16.9,46.9,41.8
2018-06-03 10:00,23.1,21.6,16.9,45.1,42.8
2018-06-03 11:00,23.2,21.7,16.9,44.3,42.8
2018-06-03 12:00,23.2,22.2,16.6,46.3,40.6
2018-06-03 13:00,23.3,22.5,17.7,44.0,42.0
2018-06-03 14:00,23.7,22.9,17.1,46.2,42.8
2018-06-03 15:00,23.8,22.8,17.2,46.4,42.8
2018-06-03 16:00,23.8,22.8,17.1,46.4,42.8
2018-06-03 17:00,23.6,22.8,17.1,46.4,42.8
2018-06-03 18:00,23.2,22.8,17.0,46.4,42.8
2018-06-03 19:00,23.2,22.8,17.5,46.4,42.8
2018-06-03 20:00,22.8,22.4,17.5,46.4,42.8
2018-06-03 21:00,23.0,22.3,17.0,46.4,42.8
2018-06-03 22:00,22.9,22.6,17.0,46.4,42.8
2018-06-03 23:00,22.5,22.3,17.1,46.4,42.8
2018-06-04 00:00,22.3,22.5,17.1,46.4,42.8
2018-06-04 01:00,22.5,22.0,17.2,46.4,42.8
2018-06-04 02:00,22.3,22.2,17.2,46.4,42.4
2018-06-04 03:00,22.6,22.1,17.1,46.4,42.4
2018-06-04 04:00,22.2,22.2,17.2,46.4,42.4
2018-06-04 05:00,22.1,22.3,17.2,46.4,42.4
2018-06-04 06:00,22.2,22.1,16.9,44.5,42.4
2018-06-04 07:00,22.1,22.2,17.0,44.5,42.8
2018-06-04 08:00,22.3,22.4,16.6,46.3,42.4
2018-06-04 09:00,22.1,22.1,16.8,46.4,42.4
2018-06-04 10:00,22.2,21.8,16.6,46.3,42.4
2018-06-04 11:00,22.5,22.5,17.0,44.7,42.5
2018-06-04 12:00,22.5,22.1,17.0,44.9,42.4
2018-06-04 13:00,22.9,22.5,17.2,46.1,42.4
2018-06-04 14:00,22.7,22.3,17.2,45.8,41.7
2018-06-04 15:00,22.7,22.7,17.2,46.5,42.5
2018-06-04 16:00,22.7,22.8,17.0,46.5,42.5
2018-06-04 17:00,22.7,22.9,17.5,46.5,42.5
2018-06-04 18:00,22.5,22.2,17.4,46.5,42.5
2018-06-04 19:00,22.7,22.5,17.4,46.5,42.5
2018-06-04 20:00,22.4,22.4,17.4,46.5,42.5
2018-06-04 21:00,22.2,22.4,17.4,46.5,42.5
2018-06-04 22:00,21.9,22.1,17.3,46.5,42.5
2018-06-04 23:00,22.1,22.2,17.5,46.5,41.9
2018-06-05 00:00,22.0,22.2,17.0,46.5,42.5
2018-06-05 01:00,22.2,22.1,17.0,46.3,41.9
2018-06-05 02:00,22.1,22.0,17.1,46.4,41.9
2018-06-05 03:00,21.5,22.2,17.2,46.5,41.9
2018-06-05 04:00,21.7,22.3,17.2,46.5,41.9
2018-06-05 05:00,21.5,22.0,17.1,46.4,41.9
2018-06-05 06:00,21.6,22.1,17.1,44.2,41.9
2018-06-05 07:00,21.2,22.2,17.2,46.1,42.1
2018-06-05 08:00,21.2,21.2,16.8,46.4,42.5
2018-06-05 09:00,21.9,22.1,16.9,46.2,41.9
2018-06-05 10:00,21.8,21.7,16.9,44.4,41.9
2018-06-05 11:00,21.5,22.2,17.2,42.4,42.5
2018-06-05 12:00,22.1,22.6,17.1,46.3,41.9
2018-06-05 13:00,22.3,22.6,17.2,44.5,41.9
2018-06-05 14:00,22.2,22.4,17.1,46.5,43.4
2018-06-05 15:00,22.5,22.8,17.5,46.5,43.4
2018-06-05 16:00,22.4,22.8,17.4,46.3,43.4
2018-06-05 17:00,22.5,22.9,17.2,46.5,43.4
2018-06-05 18:00,22.3,22.9,17.4,46.3,43.4
2018-06-05 19:00,22.0,22.3,17.3,46.5,41.9
2018-06-05 20:00,21.7,22.5,17.3,46.5,43.4
2018-06-05 21:00,22.0,22.6,17.3,46.3,43.4
2018-06-05 22:00,21.8,22.5,17.4,46.3,43.4
2018-06-05 23:00,21.7,22.1,17.4,46.3,43.4
2018-06-06 00:00,21.2,22.3,17.4,46.4,43.4
2018-06-06 01:00,21.3,22.3,17.2,46.4,43.4
2018-06-06 02:00,21.3,22.1,17.2,46.4,43.4
2018-06-06 03:00,21.4,22.3,17.3,46.4,43.4
2018-06-06 04:00,21.0,22.2,17.3,46.4,43.4
2018-06-06 05:00,21.0,21.9,17.4,46.2,43.4
2018-06-06 06:00,21.1,21.9,17.4,45.0,42.6
2018-06-06 07:00,21.2,22.0,17.1,43.9,43.4
2018-06-06 08:00,21.2,21.3,17.3,44.5,43.4
2018-06-06 09:00,21.1,21.7,17.2,44.5,41.9
2018-06-06 10:00,20.8,21.7,17.8,45.7,41.4
2018-06-06 11:00,21.4,22.2,17.2,44.6,41.9
2018-06-06 12:00,21.4,22.5,17.4,46.1,43.4
2018-06-06 13:00,21.6,23.3,17.3,45.7,43.4
2018-06-06 14:00,21.6,22.6,17.4,46.3,42.6
2018-06-06 15:00,21.7,22.7,17.4,46.2,43.4
2018-06-06 16:00,21.7,22.5,17.3,46.2,43.4
2018-06-06 17:00,21.9,22.7,17.3,46.2,43.1
2018-06-06 18:00,21.6,22.7,17.1,46.2,43.1
2018-06-06 19:00,21.4,22.3,17.5,46.2,43.1
2018-06-06 20:00,21.0,22.5,17.5,46.2,43.1
2018-06-06 21:00,21.2,22.2,17.5,46.2,43.1
2018-06-06 22:00,21.2,22.1,17.1,46.2,43.1
2018-06-06 23:00,20.8,22.2,17.6,46.2,43.1
2018-06-07 00:00,21.1,22.0,17.3,46.2,43.1
2018-06-07 01:00,20.9,22.1,17.3,46.2,43.1
2018-06-07 02:00,20.8,22.2,17.4,46.2,43.1
2018-06-07 03:00,20.4,21.9,17.4,46.2,43.1
2018-06-07 04:00,20.5,22.1,17.6,46.2,43.1
2018-06-07 05:00,20.3,22.1,17.2,46.2,43.1
2018-06-07 06:00,20.5,22.1,17.3,46.2,43.1
2018-06-07 07:00,20.6,22.2,17.3,46.2,43.1
2018-06-07 08:00,20.7,21.8,17.2,45.3,42.6
2018-06-07 09:00,20.3,21.8,17.4,47.4,43.1
2018-06-07 10:00,21.2,22.1,17.1,44.5,43.1
2018-06-07 11:00,20.6,22.3,17.0,45.6,39.9
2018-06-07 12:00,20.7,22.2,17.3,47.3,43.1
2018-06-07 13:00,21.1,22.2,17.6,45.2,43.1
2018-06-07 14:00,20.8,22.5,17.4,45.1,43.1
2018-06-07 15:00,20.7,22.4,17.3,46.2,43.1
2018-06-07 16:00,20.7,22.5,17.5,46.2,43.1
2018-06-07 17:00,20.9,22.5,17.3,46.2,43.1
2018-06-07 18:00,20.7,22.8,17.3,46.2,43.1
2018-06-07 19:00,20.7,22.3,17.3,46.2,43.1
2018-06-07 20:00,20.4,22.5,17.3,46.2,43.1
2018-06-07 21:00,20.7,22.0,17.3,46.2,43.1
2018-06-07 22:00,20.5,22.1,17.3,46.8,43.1
2018-06-07 23:00,20.6,22.1,17.3,46.2,42.6
2018-06-08 00:00,20.2,22.2,17.3,46.2,42.6
2018-06-08 01:00,20.3,22.0,17.5,46.2,42.6
2018-06-08 02:00,20.5,22.0,17.4,46.2,42.6
2018-06-08 03:00,20.5,22.1,17.4,46.7,42.6
2018-06-08 04:00,19.8,22.1,17.3,46.1,42.6
2018-06-08 05:00,19.9,22.3,17.3,46.7,42.6
2018-06-08 06:00,19.9,21.9,17.3,46.1,41.8
2018-06-08 07:00,20.1,21.9,17.4,46.1,41.8
2018-06-08 08:00,20.2,21.9,17.4,46.5,42.6
2018-06-08 09:00,20.1,21.8,17.6,46.6,42.6
2018-06-08 10:00,20.1,21.7,17.6,44.3,41.8
2018-06-08 11:00,20.2,22.0,17.4,44.4,40.1
2018-06-08 12:00,20.2,22.2,17.4,46.7,42.6
2018-06-08 13:00,20.4,22.3,17.3,46.0,41.8
2018-06-08 14:00,19.9,22.2,17.3,45.7,42.6
2018-06-08 15:00,20.1,22.0,17.3,46.7,42.6
2018-06-08 16:00,20.1,22.4,17.3,46.6,41.8
2018-06-08 17:00,19.9,22.3,17.2,46.7,42.8
2018-06-08 18:00,19.6,22.2,17.2,46.7,42.8
2018-06-08 19:00,19.8,22.0,17.7,46.7,42.6
2018-06-08 20:00,19.7,22.2,17.7,46.7,42.6
2018-06-08 21:00,19.8,21.9,17.2,46.8,42.6
2018-06-08 22:00,19.7,22.1,17.2,46.8,42.8
2018-06-08 23:00,19.8,22.2,17.2,46.8,42.6
2018-06-09 00:00,19.4,22.3,17.3,46.8,42.8
2018-06-09 01:00,19.4,21.7,17.3,46.8,43.6
2018-06-09 02:00,19.5,21.9,17.5,46.8,42.8
2018-06-09 03:00,19.5,21.8,17.5,46.5,42.8
2018-06-09 04:00,19.3,21.6,17.1,46.8,42.8
2018-06-09 05:00,19.4,21.8,17.3,46.5,42.8
2018-06-09 06:00,19.6,21.7,17.3,46.6,42.8
2018-06-09 07:00,19.6,21.7,17.3,46.6,42.8
2018-06-09 08:00,19.1,20.7,17.4,46.4,41.5
2018-06-09 09:00,19.2,21.6,17.6,44.7,42.5
2018-06-09 10:00,19.7,20.9,17.4,44.5,41.8
2018-06-09 11:00,19.3,21.6,17.4,48.9,43.3
2018-06-09 12:00,19.5,21.9,17.6,45.7,42.6
2018-06-09 13:00,19.4,22.0,18.1,46.4,43.0
2018-06-09 14:00,19.5,22.1,17.3,46.6,42.5
2018-06-09 15:00,19.5,22.2,17.2,45.6,42.5
2018-06-09 16:00,19.1,22.4,17.6,46.2,42.5
2018-06-09 17:00,19.3,22.4,17.6,46.6,42.5
2018-06-09 18:00,19.2,22.0,17.6,46.6,42.5
2018-06-09 19:00,19.5,22.1,17.9,46.6,42.5
2018-06-09 20:00,18.7,21.9,17.6,46.6,42.5
2018-06-09 21:00,19.0,21.8,17.9,46.6,42.5
2018-06-09 22:00,18.9,21.9,17.8,46.6,42.5
2018-06-09 23:00,18.5,21.8,17.2,46.6,42.5
2018-06-10 00:00,18.7,21.5,17.2,46.6,42.5
2018-06-10 01:00,18.6,21.6,17.2,46.6,42.5
2018-06-10 02:00,18.4,21.4,17.3,46.6,42.5
2018-06-10 03:00,18.5,21.5,17.3,46.6,42.1
2018-06-10 04:00,18.4,21.7,17.3,46.6,42.5
2018-06-10 05:00,18.4,21.3,17.5,46.6,42.5
2018-06-10 06:00,18.5,21.3,17.1,46.6,42.1
2018-06-10 07:00,18.5,21.7,17.3,47.0,42.1
2018-06-10 08:00,18.5,21.0,17.9,46.8,42.5
2018-06-10 09:00,18.4,23.0,17.2,44.5,42.3
2018-06-10 10:00,18.5,21.3,17.1,44.8,43.0
2018-06-10 11:00,19.0,21.3,17.7,45.3,41.8
2018-06-10 12:00,18.6,20.7,17.6,44.2,43.0
2018-06-10 13:00,18.6,21.7,17.1,47.1,42.1
2018-06-10 14:00,18.5,21.9,17.4,46.6,42.1
2018-06-10 15:00,18.9,21.8,17.5,46.4,42.1
2018-06-10 16:00,18.7,21.6,17.5,46.4,42.1
2018-06-10 17:00,18.3,21.6,17.9,46.6,42.1
2018-06-10 18:00,18.2,21.7,17.9,46.4,42.1
2018-06-10 19:00,18.1,21.7,17.8,46.5,42.1
2018-06-10 20:00,18.3,21.3,17.8,46.5,42.1
2018-06-10 21:00,18.0,21.3,17.7,46.5,42.1
2018-06-10 22:00,18.2,21.4,17.9,46.5,42.1
2018-06-10 23:00,17.9,21.6,17.4,47.1,42.1
2018-06-11 00:00,17.8,21.3,17.3,46.5,42.1
2018-06-11 01:00,17.9,21.1,17.5,46.5,42.1
2018-06-11 02:00,17.2,21.3,17.5,46.5,42.1
2018-06-11 03:00,17.4,21.3,17.6,46.5,42.1
2018-06-11 04:00,17.6,21.4,17.6,46.5,42.1
2018-06-11 05:00,17.7,21.3,17.4,47.2,42.1
2018-06-11 06:00,17.3,21.5,17.1,46.5,42.1
2018-06-11 07:00,17.5,21.0,17.6,46.5,41.5
2018-06-11 08:00,17.5,21.0,17.3,47.1,43.0
2018-06-11 09:00,17.3,20.5,17.6,46.4,43.0
2018-06-11 10:00,17.3,20.6,17.4,46.7,45.6
2018-06-11 11:00,17.5,21.0,17.4,45.3,42.1
2018-06-11 12:00,17.5,21.0,17.6,45.7,42.1
2018-06-11 13:00,18.2,21.2,17.4,47.0,42.1
2018-06-11 14:00,17.5,20.7,17.4,46.2,43.2
2018-06-11 15:00,17.5,20.9,17.3,47.3,43.2
2018-06-11 16:00,17.5,20.9,17.6,46.9,43.2
2018-06-11 17:00,22.2,20.9,17.5,47.2,43.2
2018-06-11 18:00,21.9,20.8,17.5,46.5,42.7
2018-06-11 19:00,21.9,20.7,17.3,46.5,42.7
2018-06-11 20:00,21.8,20.8,17.3,46.9,42.7
2018-06-11 21:00,21.6,20.7,17.3,46.2,42.7
2018-06-11 22:00,21.5,20.4,17.4,46.9,42.7
2018-06-11 23:00,21.0,20.5,17.6,46.9,42.7
2018-06-12 00:00,21.0,20.6,17.2,46.2,42.7
2018-06-12 01:00,21.3,20.6,17.4,46.9,42.7
2018-06-12 02:00,20.9,20.2,17.5,46.9,42.7
2018-06-12 03:00,21.0,20.2,17.5,46.9,42.7
2018-06-12 04:00,21.1,20.2,17.5,46.9,42.7
2018-06-12 05:00,20.7,20.4,17.1,46.9,42.7
2018-06-12 06:00,20.9,20.5,17.1,46.9,42.7
2018-06-12 07:00,20.5,20.5,17.3,46.9,42.7
2018-06-12 08:00,20.7,20.5,17.2,46.9,42.7
2018-06-12 09:00,20.7,20.3,17.2,46.9,42.7
2018-06-12 10:00,20.7,20.3,17.2,46.2,42.7
2018-06-12 11:00,20.4,19.6,17.2,47.4,42.4
2018-06-12 12:00,20.6,19.9,17.1,45.4,42.4
2018-06-12 13:00,20.5,20.4,17.1,46.2,42.7
2018-06-12 14:00,20.8,20.5,16.9,46.5,42.1
2018-06-12 15:00,20.9,20.5,17.2,46.5,42.1
2018-06-12 16:00,20.5,20.5,17.0,47.1,42.7
2018-06-12 17:00,20.4,20.3,17.5,46.5,43.5
2018-06-12 18:00,20.2,20.2,17.4,46.5,42.3
2018-06-12 19:00,20.0,19.9,17.4,46.5,42.3
2018-06-12 20:00,20.0,20.1,17.4,46.5,43.5
2018-06-12 21:00,20.2,20.2,17.4,46.5,42.7
2018-06-12 22:00,20.1,20.0,17.5,46.5,43.2
2018-06-12 23:00,19.5,20.1,17.0,46.5,43.5
2018-06-13 00:00,19.8,20.2,17.0,46.5,43.2
2018-06-13 01:00,19.5,20.2,17.2,47.1,43.2
2018-06-13 02:00,19.7,20.2,17.2,46.5,43.2
2018-06-13 03:00,19.5,19.7,17.3,46.5,43.2
2018-06-13 04:00,19.6,19.7,17.3,46.5,43.2
2018-06-13 05:00,19.2,19.8,17.3,47.1,43.2
2018-06-13 06:00,19.4,20.0,17.1,46.5,43.2
2018-06-13 07:00,19.6,19.6,17.9,46.4,43.2
2018-06-13 08:00,19.6,19.6,17.2,47.1,43.5
2018-06-13 09:00,19.2,19.1,16.9,45.5,42.6
2018-06-13 10:00,19.5,19.6,17.2,46.4,42.1
2018-06-13 11:00,19.1,20.0,17.2,46.7,42.4
2018-06-13 12:00,19.5,19.3,16.8,44.7,43.2
2018-06-13 13:00,19.3,19.9,17.3,45.2,43.2
2018-06-13 14:00,19.0,19.8,17.0,47.0,42.3
2018-06-13 15:00,18.7,19.8,17.0,46.6,43.2
2018-06-13 16:00,18.9,19.6,17.4,46.4,43.2
2018-06-13 17:00,18.9,20.0,17.3,46.4,43.2
2018-06-13 18:00,18.8,19.7,17.3,46.4,43.2
2018-06-13 19:00,18.8,19.5,17.3,46.4,43.2
2018-06-13 20:00,18.4,19.6,17.3,46.4,43.2
2018-06-13 21:00,18.4,19.5,17.3,46.4,43.2
2018-06-13 22:00,18.3,19.6,17.6,46.5,43.2
2018-06-13 23:00,18.4,19.7,17.4,46.5,43.2
2018-06-14 00:00,18.2,19.6,17.5,46.5,43.2
2018-06-14 01:00,18.3,19.6,17.0,46.5,43.2
2018-06-14 02:00,18.3,19.2,17.1,46.5,43.2
2018-06-14 03:00,17.9,19.4,17.3,46.5,43.2
2018-06-14 04:00,18.4,19.4,17.2,46.5,43.2
2018-06-14 05:00,17.9,19.1,17.1,46.5,43.2
2018-06-14 06:00,18.0,19.0,16.9,47.0,43.2
2018-06-14 07:00,18.0,19.4,17.2,45.3,43.2
2018-06-14 08:00,18.1,18.5,17.2,46.8,43.2
2018-06-14 09:00,18.1,19.1,16.9,46.4,44.9
2018-06-14 10:00,17.9,18.3,17.1,46.4,42.5
2018-06-14 11:00,17.8,18.9,16.9,43.7,43.2
2018-06-14 12:00,17.9,20.0,17.2,46.3,43.2
2018-06-14 13:00,17.9,18.8,17.3,45.3,43.2
2018-06-14 14:00,17.7,19.2,17.3,46.4,43.2
2018-06-14 15:00,17.5,19.3,17.2,46.4,43.2
2018-06-14 16:00,17.6,19.1,17.2,46.4,43.2
2018-06-14 17:00,17.8,18.9,17.3,46.4,43.2
2018-06-14 18:00,17.4,19.0,17.1,46.4,42.3
2018-06-14 19:00,17.3,18.7,16.9,46.4,43.2
2018-06-14 20:00,17.4,18.8,16.9,46.4,43.2
2018-06-14 21:00,17.6,18.8,16.9,46.4,43.2
2018-06-14 22:00,17.1,18.9,17.1,46.4,43.2
2018-06-14 23:00,17.3,18.7,17.1,46.4,43.2
2018-06-15 00:00,17.4,18.9,17.2,46.4,43.2
2018-06-15 01:00,17.1,18.9,17.2,46.4,43.2
2018-06-15 02:00,17.1,18.7,16.7,46.4,42.6
2018-06-15 03:00,17.4,18.7,16.9,46.4,42.6
2018-06-15 04:00,16.9,18.8,16.9,46.4,42.6
2018-06-15 05:00,16.9,18.8,16.9,46.4,42.6
2018-06-15 06:00,17.1,19.0,17.0,46.4,42.6
2018-06-15 07:00,17.4,18.8,16.7,46.4,41.7
2018-06-15 08:00,16.9,18.0,17.0,45.3,43.4
2018-06-15 09:00,16.9,18.6,16.6,44.2,42.6
2018-06-15 10:00,17.0,19.3,17.0,45.5,42.6
2018-06-15 11:00,17.4,18.9,17.0,44.7,43.2
2018-06-15 12:00,17.4,18.5,16.9,43.5,43.0
2018-06-15 13:00,17.3,18.7,17.1,45.8,42.6
2018-06-15 14:00,17.1,19.0,16.9,46.2,42.6
2018-06-15 15:00,16.8,18.5,17.3,46.2,42.6
2018-06-15 16:00,16.6,18.8,17.1,46.5,43.4
2018-06-15 17:00,16.8,18.6,17.0,46.5,42.6
2018-06-15 18:00,16.5,18.2,16.9,46.5,44.2
2018-06-15 19:00,16.3,18.2,16.9,46.5,42.6
2018-06-15 20:00,16.3,18.4,17.3,46.5,42.6
2018-06-15 21:00,15.8,18.4,17.3,46.5,42.6
2018-06-15 22:00,16.0,18.3,16.9,46.6,42.6
2018-06-15 23:00,16.0,18.3,17.2,46.6,42.6
2018-06-16 00:00,16.2,18.2,17.2,46.6,42.6
2018-06-16 01:00,16.1,18.4,16.9,46.4,42.6
2018-06-16 02:00,15.9,18.4,17.0,46.6,42.6
2018-06-16 03:00,16.1,18.0,17.0,46.6,42.6
2018-06-16 04:00,16.3,18.0,17.0,46.4,42.6
2018-06-16 05:00,16.3,18.1,17.0,46.4,44.2
2018-06-16 06:00,16.2,18.1,17.0,46.4,44.2
2018-06-16 07:00,16.4,18.0,16.9,45.1,42.6
2018-06-16 08:00,16.0,17.1,17.0,43.7,42.6
2018-06-16 09:00,15.9,18.8,16.8,46.2,42.6
2018-06-16 10:00,15.6,18.6,16.6,46.8,42.6
2018-06-16 11:00,15.5,17.5,16.6,46.8,42.6
2018-06-16 12:00,15.8,17.2,16.6,44.7,42.6
2018-06-16 13:00,16.0,17.9,16.7,47.0,42.6
2018-06-16 14:00,16.0,17.7,17.1,47.0,43.4
2018-06-16 15:00,15.3,17.8,17.1,46.4,43.4
2018-06-16 16:00,15.5,18.2,16.9,46.4,44.2
2018-06-16 17:00,14.8,17.6,17.2,46.4,44.2
2018-06-16 18:00,14.8,17.4,17.1,46.4,44.2
2018-06-16 19:00,14.6,17.6,17.2,46.4,44.2
2018-06-16 20:00,14.7,17.8,17.0,46.4,44.2
2018-06-16 21:00,14.9,17.9,17.0,46.4,44.2
2018-06-16 22:00,15.1,17.7,17.0,46.5,44.2
2018-06-16 23:00,14.8,17.5,17.0,46.5,44.2
2018-06-17 00:00,14.7,16.9,16.8,46.5,44.2
2018-06-17 01:00,14.7,17.1,17.1,46.5,44.2
2018-06-17 02:00,14.8,17.1,16.8,46.5,44.2
2018-06-17 03:00,14.6,17.2,16.9,46.5,44.2
2018-06-17 04:00,14.2,17.2,16.9,46.2,43.9
2018-06-17 05:00,14.4,17.2,16.9,46.5,43.9
2018-06-17 06:00,14.4,17.4,17.1,46.5,43.0
2018-06-17 07:00,14.5,17.2,17.1,44.2,43.0
2018-06-17 08:00,14.6,16.8,16.7,44.8,42.6
2018-06-17 09:00,14.6,16.5,16.5,44.8,42.6
2018-06-17 10:00,14.8,16.9,16.8,44.8,42.6
2018-06-17 11:00,14.3,16.9,17.0,45.9,44.1
2018-06-17 12:00,14.6,16.5,17.0,47.9,42.2
2018-06-17 13:00,14.2,17.0,16.5,47.0,43.0
2018-06-17 14:00,14.1,17.1,16.8,46.7,43.0
2018-06-17 15:00,13.4,17.1,17.0,46.8,43.9
2018-06-17 16:00,14.2,16.7,16.5,46.5,43.0
2018-06-17 17:00,13.8,16.8,16.5,46.5,43.9
2018-06-17 18:00,13.5,16.7,16.5,47.2,43.9
2018-06-17 19:00,13.4,16.7,16.3,46.5,43.0
2018-06-17 20:00,13.7,16.8,16.3,46.2,43.9
2018-06-17 21:00,13.7,16.9,16.9,46.5,43.0
2018-06-17 22:00,13.2,16.3,16.9,46.3,43.9
2018-06-17 23:00,13.5,16.5,16.9,46.9,43.9
2018-06-18 00:00,13.6,16.2,16.9,46.9,43.9
2018-06-18 01:00,13.2,16.4,16.9,46.3,43.0
2018-06-18 02:00,13.1,16.3,16.9,46.9,43.0
2018-06-18 03:00,13.1,16.3,17.0,47.0,43.0
2018-06-18 04:00,13.4,16.5,16.4,47.0,43.9
2018-06-18 05:00,13.4,16.3,16.4,47.0,43.9
2018-06-18 06:00,13.4,16.3,16.4,47.0,43.0
2018-06-18 07:00,12.9,16.3,16.1,47.2,42.4
2018-06-18 08:00,13.7,16.4,15.9,44.8,42.2
2018-06-18 09:00,12.5,16.2,16.4,47.1,42.2
2018-06-18 10:00,13.3,15.4,16.2,48.9,42.2
2018-06-18 11:00,13.7,15.5,16.0,45.2,43.9
2018-06-18 12:00,13.0,15.3,16.4,47.2,43.9
2018-06-18 13:00,13.5,16.5,16.2,45.1,43.0
2018-06-18 14:00,13.3,16.4,15.9,46.8,42.4
2018-06-18 15:00,12.9,16.5,16.0,45.9,43.0
2018-06-18 16:00,12.9,16.2,16.3,46.3,43.9
2018-06-18 17:00,12.9,16.3,16.3,46.3,43.0
2018-06-18 18:00,12.5,15.9,16.3,46.3,43.0
2018-06-18 19:00,12.6,16.1,16.3,46.3,43.0
2018-06-18 20:00,12.4,15.9,16.2,47.0,43.9
2018-06-18 21:00,12.8,15.9,16.6,46.3,43.0
2018-06-18 22:00,12.0,15.9,16.6,46.3,43.0
2018-06-18 23:00,12.0,16.0,16.6,47.0,43.9
2018-06-19 00:00,12.2,16.0,16.2,46.3,43.0
2018-06-19 01:00,12.0,16.1,16.2,47.0,43.0
2018-06-19 02:00,12.1,15.8,16.0,46.3,43.0
2018-06-19 03:00,12.1,15.8,16.0,47.0,43.0
2018-06-19 04:00,12.4,16.0,16.0,47.0,43.9
2018-06-19 05:00,11.7,16.0,16.0,47.0,43.0
2018-06-19 06:00,11.7,15.6,16.0,46.4,43.3
